id;nombre;tipo_profesional;edad;antiguedad;tipo_contrato;turno_asignado;opcion_turno;preferencia;elegible_turno
1705;Profesional_1705;auxiliar;27;1146;contratado;3er_turno;3er_turno;3;0
1705;Profesional_1705;auxiliar;27;1146;contratado;3er_turno;4to_turno;3;0
1705;Profesional_1705;auxiliar;27;1146;contratado;3er_turno;diurno;3;0
1706;Profesional_1706;enfermero;41;2086;contratado;diurno;3er_turno;3;0
1706;Profesional_1706;enfermero;41;2086;contratado;diurno;4to_turno;3;0
1706;Profesional_1706;enfermero;41;2086;contratado;diurno;diurno;3;0
1707;Profesional_1707;kinesiólogo;60;1475;reemplazo;diurno;3er_turno;3;0
1707;Profesional_1707;kinesiólogo;60;1475;reemplazo;diurno;4to_turno;3;0
1707;Profesional_1707;kinesiólogo;60;1475;reemplazo;diurno;diurno;3;0
1708;Profesional_1708;auxiliar;31;157;reemplazo;diurno;3er_turno;1;0
1708;Profesional_1708;auxiliar;31;157;reemplazo;diurno;4to_turno;1;0
1708;Profesional_1708;auxiliar;31;157;reemplazo;diurno;diurno;1;0
1709;Profesional_1709;matrona;32;1659;contratado;3er_turno;3er_turno;5;0
1709;Profesional_1709;matrona;32;1659;contratado;3er_turno;4to_turno;5;0
1709;Profesional_1709;matrona;32;1659;contratado;3er_turno;diurno;5;0
1710;Profesional_1710;matrona;34;1011;contratado;diurno;3er_turno;1;0
1710;Profesional_1710;matrona;34;1011;contratado;diurno;4to_turno;1;0
1710;Profesional_1710;matrona;34;1011;contratado;diurno;diurno;1;0
1711;Profesional_1711;enfermero;31;3106;contratado;diurno;3er_turno;4;0
1711;Profesional_1711;enfermero;31;3106;contratado;diurno;4to_turno;4;0
1711;Profesional_1711;enfermero;31;3106;contratado;diurno;diurno;4;0
1712;Profesional_1712;enfermero;37;2926;reemplazo;4to_turno;3er_turno;2;0
3233;Profesional_3233;matrona;44;1930;reemplazo;4to_turno;4to_turno;4;60
1712;Profesional_1712;enfermero;37;2926;reemplazo;4to_turno;diurno;2;0
1713;Profesional_1713;auxiliar;42;2764;contratado;diurno;3er_turno;5;0
1713;Profesional_1713;auxiliar;42;2764;contratado;diurno;4to_turno;5;0
1713;Profesional_1713;auxiliar;42;2764;contratado;diurno;diurno;5;0
812;Profesional_812;kinesiólogo;33;2732;contratado;4to_turno;diurno;1;0
813;Profesional_813;enfermero;37;157;contratado;4to_turno;3er_turno;5;0
813;Profesional_813;enfermero;37;157;contratado;4to_turno;diurno;5;0
1715;Profesional_1715;enfermero;35;3547;reemplazo;3er_turno;3er_turno;5;0
1715;Profesional_1715;enfermero;35;3547;reemplazo;3er_turno;4to_turno;5;0
1715;Profesional_1715;enfermero;35;3547;reemplazo;3er_turno;diurno;5;0
1716;Profesional_1716;matrona;36;522;reemplazo;4to_turno;3er_turno;4;0
3240;Profesional_3240;matrona;47;3079;reemplazo;4to_turno;4to_turno;4;60
1716;Profesional_1716;matrona;36;522;reemplazo;4to_turno;diurno;4;0
1717;Profesional_1717;enfermero;38;2882;contratado;diurno;3er_turno;1;0
1717;Profesional_1717;enfermero;38;2882;contratado;diurno;4to_turno;1;0
1717;Profesional_1717;enfermero;38;2882;contratado;diurno;diurno;1;0
1718;Profesional_1718;kinesiólogo;58;2120;contratado;3er_turno;3er_turno;2;0
1718;Profesional_1718;kinesiólogo;58;2120;contratado;3er_turno;4to_turno;2;0
1718;Profesional_1718;kinesiólogo;58;2120;contratado;3er_turno;diurno;2;0
1719;Profesional_1719;kinesiólogo;36;2437;contratado;diurno;3er_turno;3;0
1719;Profesional_1719;kinesiólogo;36;2437;contratado;diurno;4to_turno;3;0
1719;Profesional_1719;kinesiólogo;36;2437;contratado;diurno;diurno;3;0
1720;Profesional_1720;auxiliar;27;86;contratado;diurno;3er_turno;2;0
1720;Profesional_1720;auxiliar;27;86;contratado;diurno;4to_turno;2;0
1720;Profesional_1720;auxiliar;27;86;contratado;diurno;diurno;2;0
814;Profesional_814;auxiliar;50;2322;contratado;4to_turno;3er_turno;2;0
814;Profesional_814;auxiliar;50;2322;contratado;4to_turno;diurno;2;0
817;Profesional_817;kinesiólogo;25;1998;contratado;4to_turno;3er_turno;3;0
1722;Profesional_1722;enfermero;39;222;reemplazo;4to_turno;3er_turno;1;0
3264;Profesional_3264;matrona;41;1838;reemplazo;4to_turno;4to_turno;4;60
1722;Profesional_1722;enfermero;39;222;reemplazo;4to_turno;diurno;1;0
1723;Profesional_1723;enfermero;52;2775;reemplazo;diurno;3er_turno;4;0
1723;Profesional_1723;enfermero;52;2775;reemplazo;diurno;4to_turno;4;0
1723;Profesional_1723;enfermero;52;2775;reemplazo;diurno;diurno;4;0
817;Profesional_817;kinesiólogo;25;1998;contratado;4to_turno;diurno;3;0
829;Profesional_829;matrona;32;2951;contratado;4to_turno;3er_turno;5;0
829;Profesional_829;matrona;32;2951;contratado;4to_turno;diurno;5;0
1725;Profesional_1725;enfermero;39;106;contratado;diurno;3er_turno;3;0
1725;Profesional_1725;enfermero;39;106;contratado;diurno;4to_turno;3;0
1725;Profesional_1725;enfermero;39;106;contratado;diurno;diurno;3;0
1726;Profesional_1726;auxiliar;59;401;contratado;3er_turno;3er_turno;4;0
1726;Profesional_1726;auxiliar;59;401;contratado;3er_turno;4to_turno;4;0
1726;Profesional_1726;auxiliar;59;401;contratado;3er_turno;diurno;4;0
1727;Profesional_1727;auxiliar;34;1484;contratado;diurno;3er_turno;1;0
1727;Profesional_1727;auxiliar;34;1484;contratado;diurno;4to_turno;1;0
1727;Profesional_1727;auxiliar;34;1484;contratado;diurno;diurno;1;0
1728;Profesional_1728;enfermero;43;1056;contratado;diurno;3er_turno;5;0
1728;Profesional_1728;enfermero;43;1056;contratado;diurno;4to_turno;5;0
1728;Profesional_1728;enfermero;43;1056;contratado;diurno;diurno;5;0
1729;Profesional_1729;kinesiólogo;26;684;contratado;3er_turno;3er_turno;1;0
1729;Profesional_1729;kinesiólogo;26;684;contratado;3er_turno;4to_turno;1;0
1729;Profesional_1729;kinesiólogo;26;684;contratado;3er_turno;diurno;1;0
1730;Profesional_1730;enfermero;25;2694;contratado;3er_turno;3er_turno;5;0
1730;Profesional_1730;enfermero;25;2694;contratado;3er_turno;4to_turno;5;0
1730;Profesional_1730;enfermero;25;2694;contratado;3er_turno;diurno;5;0
1731;Profesional_1731;enfermero;29;3289;contratado;3er_turno;3er_turno;4;0
1731;Profesional_1731;enfermero;29;3289;contratado;3er_turno;4to_turno;4;0
1731;Profesional_1731;enfermero;29;3289;contratado;3er_turno;diurno;4;0
836;Profesional_836;enfermero;37;3376;contratado;4to_turno;3er_turno;5;0
836;Profesional_836;enfermero;37;3376;contratado;4to_turno;diurno;5;0
852;Profesional_852;enfermero;33;2849;contratado;4to_turno;3er_turno;5;0
1733;Profesional_1733;auxiliar;40;3513;reemplazo;4to_turno;3er_turno;2;0
3310;Profesional_3310;matrona;32;2787;reemplazo;4to_turno;4to_turno;4;60
1733;Profesional_1733;auxiliar;40;3513;reemplazo;4to_turno;diurno;2;0
1734;Profesional_1734;enfermero;52;1418;reemplazo;3er_turno;3er_turno;4;0
1734;Profesional_1734;enfermero;52;1418;reemplazo;3er_turno;4to_turno;4;0
1734;Profesional_1734;enfermero;52;1418;reemplazo;3er_turno;diurno;4;0
1735;Profesional_1735;enfermero;28;3217;reemplazo;diurno;3er_turno;4;0
1735;Profesional_1735;enfermero;28;3217;reemplazo;diurno;4to_turno;4;0
1735;Profesional_1735;enfermero;28;3217;reemplazo;diurno;diurno;4;0
1736;Profesional_1736;auxiliar;48;3119;reemplazo;3er_turno;3er_turno;5;0
1736;Profesional_1736;auxiliar;48;3119;reemplazo;3er_turno;4to_turno;5;0
1736;Profesional_1736;auxiliar;48;3119;reemplazo;3er_turno;diurno;5;0
1737;Profesional_1737;auxiliar;30;723;reemplazo;diurno;3er_turno;3;0
1737;Profesional_1737;auxiliar;30;723;reemplazo;diurno;4to_turno;3;0
1737;Profesional_1737;auxiliar;30;723;reemplazo;diurno;diurno;3;0
1738;Profesional_1738;auxiliar;52;230;contratado;diurno;3er_turno;3;0
1738;Profesional_1738;auxiliar;52;230;contratado;diurno;4to_turno;3;0
1738;Profesional_1738;auxiliar;52;230;contratado;diurno;diurno;3;0
852;Profesional_852;enfermero;33;2849;contratado;4to_turno;diurno;5;0
853;Profesional_853;auxiliar;56;3135;contratado;4to_turno;3er_turno;4;0
853;Profesional_853;auxiliar;56;3135;contratado;4to_turno;diurno;4;0
854;Profesional_854;matrona;26;1896;contratado;4to_turno;3er_turno;4;0
854;Profesional_854;matrona;26;1896;contratado;4to_turno;diurno;4;0
855;Profesional_855;matrona;34;1447;contratado;4to_turno;3er_turno;4;0
855;Profesional_855;matrona;34;1447;contratado;4to_turno;diurno;4;0
857;Profesional_857;enfermero;37;1102;contratado;4to_turno;3er_turno;4;0
857;Profesional_857;enfermero;37;1102;contratado;4to_turno;diurno;4;0
1742;Profesional_1742;matrona;42;1391;reemplazo;4to_turno;3er_turno;4;0
36;Profesional_36;auxiliar;25;2760;reemplazo;4to_turno;4to_turno;1;55
1742;Profesional_1742;matrona;42;1391;reemplazo;4to_turno;diurno;4;0
1743;Profesional_1743;enfermero;34;1531;contratado;3er_turno;3er_turno;2;0
1743;Profesional_1743;enfermero;34;1531;contratado;3er_turno;4to_turno;2;0
1743;Profesional_1743;enfermero;34;1531;contratado;3er_turno;diurno;2;0
1744;Profesional_1744;enfermero;47;2112;reemplazo;diurno;3er_turno;4;0
1744;Profesional_1744;enfermero;47;2112;reemplazo;diurno;4to_turno;4;0
1744;Profesional_1744;enfermero;47;2112;reemplazo;diurno;diurno;4;0
861;Profesional_861;enfermero;56;383;contratado;4to_turno;3er_turno;1;0
861;Profesional_861;enfermero;56;383;contratado;4to_turno;diurno;1;0
878;Profesional_878;auxiliar;52;1667;contratado;4to_turno;3er_turno;3;0
1746;Profesional_1746;matrona;49;2305;contratado;3er_turno;3er_turno;2;0
1746;Profesional_1746;matrona;49;2305;contratado;3er_turno;4to_turno;2;0
1746;Profesional_1746;matrona;49;2305;contratado;3er_turno;diurno;2;0
1747;Profesional_1747;enfermero;50;2990;reemplazo;4to_turno;3er_turno;3;0
217;Profesional_217;enfermero;25;3621;reemplazo;4to_turno;4to_turno;3;55
1747;Profesional_1747;enfermero;50;2990;reemplazo;4to_turno;diurno;3;0
1748;Profesional_1748;kinesiólogo;56;454;reemplazo;3er_turno;3er_turno;1;0
1748;Profesional_1748;kinesiólogo;56;454;reemplazo;3er_turno;4to_turno;1;0
1748;Profesional_1748;kinesiólogo;56;454;reemplazo;3er_turno;diurno;1;0
878;Profesional_878;auxiliar;52;1667;contratado;4to_turno;diurno;3;0
882;Profesional_882;enfermero;27;3371;contratado;4to_turno;3er_turno;4;0
882;Profesional_882;enfermero;27;3371;contratado;4to_turno;diurno;4;0
1750;Profesional_1750;auxiliar;29;2014;reemplazo;4to_turno;3er_turno;3;0
226;Profesional_226;enfermero;28;1997;reemplazo;4to_turno;4to_turno;3;55
1750;Profesional_1750;auxiliar;29;2014;reemplazo;4to_turno;diurno;3;0
1751;Profesional_1751;kinesiólogo;59;3191;reemplazo;diurno;3er_turno;2;0
1751;Profesional_1751;kinesiólogo;59;3191;reemplazo;diurno;4to_turno;2;0
1751;Profesional_1751;kinesiólogo;59;3191;reemplazo;diurno;diurno;2;0
1752;Profesional_1752;enfermero;47;2821;contratado;diurno;3er_turno;2;0
1752;Profesional_1752;enfermero;47;2821;contratado;diurno;4to_turno;2;0
1752;Profesional_1752;enfermero;47;2821;contratado;diurno;diurno;2;0
890;Profesional_890;auxiliar;53;2326;contratado;4to_turno;3er_turno;3;0
890;Profesional_890;auxiliar;53;2326;contratado;4to_turno;diurno;3;0
894;Profesional_894;kinesiólogo;25;321;contratado;4to_turno;3er_turno;2;0
1754;Profesional_1754;matrona;28;2514;reemplazo;3er_turno;3er_turno;2;0
1754;Profesional_1754;matrona;28;2514;reemplazo;3er_turno;4to_turno;2;0
1754;Profesional_1754;matrona;28;2514;reemplazo;3er_turno;diurno;2;0
1755;Profesional_1755;auxiliar;56;3445;reemplazo;4to_turno;3er_turno;1;0
970;Profesional_970;enfermero;25;2746;reemplazo;4to_turno;4to_turno;1;55
1755;Profesional_1755;auxiliar;56;3445;reemplazo;4to_turno;diurno;1;0
1756;Profesional_1756;matrona;59;2877;reemplazo;diurno;3er_turno;1;0
1756;Profesional_1756;matrona;59;2877;reemplazo;diurno;4to_turno;1;0
1756;Profesional_1756;matrona;59;2877;reemplazo;diurno;diurno;1;0
1757;Profesional_1757;matrona;53;3425;contratado;3er_turno;3er_turno;3;0
1757;Profesional_1757;matrona;53;3425;contratado;3er_turno;4to_turno;3;0
1757;Profesional_1757;matrona;53;3425;contratado;3er_turno;diurno;3;0
1758;Profesional_1758;matrona;30;2786;reemplazo;3er_turno;3er_turno;5;0
1758;Profesional_1758;matrona;30;2786;reemplazo;3er_turno;4to_turno;5;0
1758;Profesional_1758;matrona;30;2786;reemplazo;3er_turno;diurno;5;0
894;Profesional_894;kinesiólogo;25;321;contratado;4to_turno;diurno;2;0
896;Profesional_896;matrona;35;1299;contratado;4to_turno;3er_turno;5;0
896;Profesional_896;matrona;35;1299;contratado;4to_turno;diurno;5;0
1760;Profesional_1760;enfermero;37;2210;reemplazo;4to_turno;3er_turno;4;0
1344;Profesional_1344;enfermero;29;3446;reemplazo;4to_turno;4to_turno;3;55
1760;Profesional_1760;enfermero;37;2210;reemplazo;4to_turno;diurno;4;0
900;Profesional_900;enfermero;34;3572;contratado;4to_turno;3er_turno;4;0
900;Profesional_900;enfermero;34;3572;contratado;4to_turno;diurno;4;0
907;Profesional_907;kinesiólogo;54;1245;contratado;4to_turno;3er_turno;1;0
1762;Profesional_1762;enfermero;45;1854;contratado;diurno;3er_turno;1;0
1762;Profesional_1762;enfermero;45;1854;contratado;diurno;4to_turno;1;0
1762;Profesional_1762;enfermero;45;1854;contratado;diurno;diurno;1;0
1763;Profesional_1763;matrona;38;748;contratado;diurno;3er_turno;2;0
1763;Profesional_1763;matrona;38;748;contratado;diurno;4to_turno;2;0
1763;Profesional_1763;matrona;38;748;contratado;diurno;diurno;2;0
1764;Profesional_1764;auxiliar;37;911;reemplazo;4to_turno;3er_turno;2;0
1379;Profesional_1379;enfermero;25;3514;reemplazo;4to_turno;4to_turno;1;55
1764;Profesional_1764;auxiliar;37;911;reemplazo;4to_turno;diurno;2;0
1765;Profesional_1765;auxiliar;50;1401;contratado;3er_turno;3er_turno;5;0
1765;Profesional_1765;auxiliar;50;1401;contratado;3er_turno;4to_turno;5;0
1765;Profesional_1765;auxiliar;50;1401;contratado;3er_turno;diurno;5;0
1766;Profesional_1766;enfermero;28;3440;reemplazo;3er_turno;3er_turno;3;0
1766;Profesional_1766;enfermero;28;3440;reemplazo;3er_turno;4to_turno;3;0
1766;Profesional_1766;enfermero;28;3440;reemplazo;3er_turno;diurno;3;0
1767;Profesional_1767;kinesiólogo;59;685;reemplazo;diurno;3er_turno;3;0
1767;Profesional_1767;kinesiólogo;59;685;reemplazo;diurno;4to_turno;3;0
1767;Profesional_1767;kinesiólogo;59;685;reemplazo;diurno;diurno;3;0
1768;Profesional_1768;enfermero;34;2801;contratado;3er_turno;3er_turno;1;0
1768;Profesional_1768;enfermero;34;2801;contratado;3er_turno;4to_turno;1;0
1768;Profesional_1768;enfermero;34;2801;contratado;3er_turno;diurno;1;0
1769;Profesional_1769;kinesiólogo;52;1036;reemplazo;3er_turno;3er_turno;2;0
1769;Profesional_1769;kinesiólogo;52;1036;reemplazo;3er_turno;4to_turno;2;0
1769;Profesional_1769;kinesiólogo;52;1036;reemplazo;3er_turno;diurno;2;0
1770;Profesional_1770;kinesiólogo;33;2176;reemplazo;3er_turno;3er_turno;4;0
1770;Profesional_1770;kinesiólogo;33;2176;reemplazo;3er_turno;4to_turno;4;0
1770;Profesional_1770;kinesiólogo;33;2176;reemplazo;3er_turno;diurno;4;0
1771;Profesional_1771;enfermero;29;2815;contratado;diurno;3er_turno;1;0
1771;Profesional_1771;enfermero;29;2815;contratado;diurno;4to_turno;1;0
1771;Profesional_1771;enfermero;29;2815;contratado;diurno;diurno;1;0
1772;Profesional_1772;enfermero;39;650;reemplazo;diurno;3er_turno;2;0
1772;Profesional_1772;enfermero;39;650;reemplazo;diurno;4to_turno;2;0
1772;Profesional_1772;enfermero;39;650;reemplazo;diurno;diurno;2;0
1773;Profesional_1773;matrona;42;228;contratado;3er_turno;3er_turno;1;0
1773;Profesional_1773;matrona;42;228;contratado;3er_turno;4to_turno;1;0
1773;Profesional_1773;matrona;42;228;contratado;3er_turno;diurno;1;0
907;Profesional_907;kinesiólogo;54;1245;contratado;4to_turno;diurno;1;0
910;Profesional_910;matrona;55;3572;contratado;4to_turno;3er_turno;3;0
910;Profesional_910;matrona;55;3572;contratado;4to_turno;diurno;3;0
1775;Profesional_1775;auxiliar;60;1476;reemplazo;4to_turno;3er_turno;2;0
1504;Profesional_1504;auxiliar;29;2500;reemplazo;4to_turno;4to_turno;2;55
1775;Profesional_1775;auxiliar;60;1476;reemplazo;4to_turno;diurno;2;0
1776;Profesional_1776;auxiliar;28;1340;contratado;3er_turno;3er_turno;5;0
1776;Profesional_1776;auxiliar;28;1340;contratado;3er_turno;4to_turno;5;0
1776;Profesional_1776;auxiliar;28;1340;contratado;3er_turno;diurno;5;0
1777;Profesional_1777;auxiliar;59;1703;reemplazo;4to_turno;3er_turno;2;0
1750;Profesional_1750;auxiliar;29;2014;reemplazo;4to_turno;4to_turno;3;55
1777;Profesional_1777;auxiliar;59;1703;reemplazo;4to_turno;diurno;2;0
1778;Profesional_1778;kinesiólogo;44;570;reemplazo;4to_turno;3er_turno;4;0
2276;Profesional_2276;matrona;27;3324;reemplazo;4to_turno;4to_turno;1;55
1778;Profesional_1778;kinesiólogo;44;570;reemplazo;4to_turno;diurno;4;0
1779;Profesional_1779;auxiliar;39;2622;reemplazo;3er_turno;3er_turno;4;0
1779;Profesional_1779;auxiliar;39;2622;reemplazo;3er_turno;4to_turno;4;0
1779;Profesional_1779;auxiliar;39;2622;reemplazo;3er_turno;diurno;4;0
1780;Profesional_1780;kinesiólogo;55;1929;contratado;3er_turno;3er_turno;3;0
1780;Profesional_1780;kinesiólogo;55;1929;contratado;3er_turno;4to_turno;3;0
1780;Profesional_1780;kinesiólogo;55;1929;contratado;3er_turno;diurno;3;0
1781;Profesional_1781;enfermero;59;1702;reemplazo;4to_turno;3er_turno;5;0
2537;Profesional_2537;enfermero;27;2305;reemplazo;4to_turno;4to_turno;1;55
1781;Profesional_1781;enfermero;59;1702;reemplazo;4to_turno;diurno;5;0
1782;Profesional_1782;matrona;34;904;contratado;diurno;3er_turno;5;0
1782;Profesional_1782;matrona;34;904;contratado;diurno;4to_turno;5;0
1782;Profesional_1782;matrona;34;904;contratado;diurno;diurno;5;0
1783;Profesional_1783;kinesiólogo;38;2131;contratado;diurno;3er_turno;3;0
1783;Profesional_1783;kinesiólogo;38;2131;contratado;diurno;4to_turno;3;0
1783;Profesional_1783;kinesiólogo;38;2131;contratado;diurno;diurno;3;0
1784;Profesional_1784;matrona;56;1927;contratado;3er_turno;3er_turno;1;0
1784;Profesional_1784;matrona;56;1927;contratado;3er_turno;4to_turno;1;0
1784;Profesional_1784;matrona;56;1927;contratado;3er_turno;diurno;1;0
1785;Profesional_1785;enfermero;56;896;contratado;3er_turno;3er_turno;5;0
1785;Profesional_1785;enfermero;56;896;contratado;3er_turno;4to_turno;5;0
1785;Profesional_1785;enfermero;56;896;contratado;3er_turno;diurno;5;0
1786;Profesional_1786;enfermero;29;2848;reemplazo;diurno;3er_turno;1;0
1786;Profesional_1786;enfermero;29;2848;reemplazo;diurno;4to_turno;1;0
1786;Profesional_1786;enfermero;29;2848;reemplazo;diurno;diurno;1;0
1787;Profesional_1787;enfermero;57;2897;reemplazo;3er_turno;3er_turno;4;0
1787;Profesional_1787;enfermero;57;2897;reemplazo;3er_turno;4to_turno;4;0
1787;Profesional_1787;enfermero;57;2897;reemplazo;3er_turno;diurno;4;0
1788;Profesional_1788;matrona;28;2140;contratado;3er_turno;3er_turno;4;0
1788;Profesional_1788;matrona;28;2140;contratado;3er_turno;4to_turno;4;0
1788;Profesional_1788;matrona;28;2140;contratado;3er_turno;diurno;4;0
1789;Profesional_1789;auxiliar;49;2867;contratado;3er_turno;3er_turno;1;0
1789;Profesional_1789;auxiliar;49;2867;contratado;3er_turno;4to_turno;1;0
1789;Profesional_1789;auxiliar;49;2867;contratado;3er_turno;diurno;1;0
1790;Profesional_1790;matrona;38;706;reemplazo;3er_turno;3er_turno;1;0
1790;Profesional_1790;matrona;38;706;reemplazo;3er_turno;4to_turno;1;0
1790;Profesional_1790;matrona;38;706;reemplazo;3er_turno;diurno;1;0
1791;Profesional_1791;enfermero;55;2336;reemplazo;diurno;3er_turno;2;0
1791;Profesional_1791;enfermero;55;2336;reemplazo;diurno;4to_turno;2;0
1791;Profesional_1791;enfermero;55;2336;reemplazo;diurno;diurno;2;0
932;Profesional_932;auxiliar;33;1916;contratado;4to_turno;3er_turno;4;0
932;Profesional_932;auxiliar;33;1916;contratado;4to_turno;diurno;4;0
933;Profesional_933;matrona;55;2349;contratado;4to_turno;3er_turno;3;0
1793;Profesional_1793;kinesiólogo;36;2471;reemplazo;diurno;3er_turno;5;0
1793;Profesional_1793;kinesiólogo;36;2471;reemplazo;diurno;4to_turno;5;0
1793;Profesional_1793;kinesiólogo;36;2471;reemplazo;diurno;diurno;5;0
1794;Profesional_1794;matrona;60;770;reemplazo;3er_turno;3er_turno;4;0
1794;Profesional_1794;matrona;60;770;reemplazo;3er_turno;4to_turno;4;0
1794;Profesional_1794;matrona;60;770;reemplazo;3er_turno;diurno;4;0
1795;Profesional_1795;matrona;36;3238;reemplazo;4to_turno;3er_turno;5;0
2562;Profesional_2562;enfermero;26;3121;reemplazo;4to_turno;4to_turno;1;55
1795;Profesional_1795;matrona;36;3238;reemplazo;4to_turno;diurno;5;0
1796;Profesional_1796;enfermero;39;3460;contratado;3er_turno;3er_turno;4;0
1796;Profesional_1796;enfermero;39;3460;contratado;3er_turno;4to_turno;4;0
1796;Profesional_1796;enfermero;39;3460;contratado;3er_turno;diurno;4;0
1797;Profesional_1797;matrona;50;2014;reemplazo;3er_turno;3er_turno;4;0
